doi,column,status,source_location,paper_note
https://doi.org/10.1126/science.aat2952,Min. Cells (#),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,SWR electrodes (#),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,SWR Low Band (Hz),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,SWR High Band (Hz),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Min. Duration (ms),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Max Duration (ms),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Combine Events Thresh. (ms),not_applicable,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Decoding,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Time bin (ms),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Position bin (cm),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Place field smooth (cm),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Trajectory,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Decoding notes,reviewed_context,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Reconst. Error (cm),not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,% Decoded,not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Spike sorting,checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Time bin step (ms),checked_paper,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Shuffle Method,checked_paper,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Shuffles (#),checked_paper,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Sig. Thresh.,checked_paper,"Drieu 2018 author PDF including supplementary Methods, pp. 13-14.",papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,% Decoded denom.,not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.1126/science.aat2952,Reconst. Error bin (ms),not_reported,Author PDF including supplement pp. 10-14,papers/30_Drieu_2018.md
https://doi.org/10.7554/eLife.34467,First Author,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Last Author,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Year,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,DOI,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Journal,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Species,checked_metadata,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Detection,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Detection Notes,reviewed_context,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,SWR Z-score Thresh. (STD),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Animal Speed (cm/s),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,MUA smooth (ms),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,SWR smooth (ms),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Min. Cells (#),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,SWR electrodes (#),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,SWR Low Band (Hz),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,SWR High Band (Hz),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Min. Duration (ms),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Max Duration (ms),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Combine Events Thresh. (ms),not_applicable,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Decoding,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Time bin (ms),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Position bin (cm),not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Place field smooth (cm),not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Trajectory,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Decoding notes,reviewed_context,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Reconst. Error (cm),not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,% Decoded,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Spike sorting,checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Time bin step (ms),checked_paper,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Shuffle Method,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Shuffles (#),checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Sig. Thresh.,checked_paper,"Maboudi 2018 Methods, PDF pp. 18-19 and Results p. 7.",papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,% Decoded denom.,not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.7554/eLife.34467,Reconst. Error bin (ms),not_reported,Methods pp. 16-19; Results p. 7,papers/31_Maboudi_2018.md
https://doi.org/10.1016/j.neuron.2017.09.035,First Author,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Last Author,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Year,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,DOI,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Journal,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Species,checked_metadata,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Detection,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Detection Notes,reviewed_context,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Animal Speed (cm/s),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,MUA smooth (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,SWR smooth (ms),not_applicable,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Min. Cells (#),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,SWR electrodes (#),not_applicable,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,SWR Low Band (Hz),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,SWR High Band (Hz),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Min. Duration (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Max Duration (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Combine Events Thresh. (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Decoding,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Time bin (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Position bin (cm),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Place field smooth (cm),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Trajectory,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Decoding notes,not_applicable,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Reconst. Error (cm),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,% Decoded,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Spike sorting,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Time bin step (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Shuffle Method,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Shuffles (#),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Sig. Thresh.,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,% Decoded denom.,checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1016/j.neuron.2017.09.035,Reconst. Error bin (ms),checked_paper,Methods pp. 14-15; Results p. 5,papers/32_Olafsdottir_2017.md
https://doi.org/10.1038/nn.4507,First Author,checked_metadata,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Last Author,checked_metadata,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Year,checked_metadata,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,DOI,checked_metadata,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Journal,checked_metadata,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Species,checked_metadata,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Detection,checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Detection Notes,reviewed_context,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,SWR Z-score Thresh. (STD),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Animal Speed (cm/s),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,MUA smooth (ms),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,SWR smooth (ms),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Min. Cells (#),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,SWR electrodes (#),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,SWR Low Band (Hz),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,SWR High Band (Hz),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Min. Duration (ms),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Max Duration (ms),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Combine Events Thresh. (ms),not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Decoding,checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Time bin (ms),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Position bin (cm),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Place field smooth (cm),derived,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Trajectory,checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Decoding notes,not_applicable,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Reconst. Error (cm),not_reported,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,% Decoded,not_reported,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Spike sorting,checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Time bin step (ms),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Shuffle Method,checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Shuffles (#),checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Sig. Thresh.,checked_paper,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,% Decoded denom.,not_reported,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1038/nn.4507,Reconst. Error bin (ms),not_reported,Methods pp. 11-12,papers/33_Wu_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,First Author,checked_metadata,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Last Author,checked_metadata,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Year,checked_metadata,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,DOI,checked_metadata,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Journal,checked_metadata,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Species,checked_metadata,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Detection,checked_paper,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Detection Notes,reviewed_context,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,MUA Z-score Thresh. (STD),checked_paper,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,SWR Z-score Thresh. (STD),checked_paper,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Animal Speed (cm/s),not_applicable,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,MUA smooth (ms),not_applicable,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,SWR smooth (ms),not_applicable,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,Min. Cells (#),not_applicable,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,SWR electrodes (#),checked_paper,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,SWR Low Band (Hz),checked_paper,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
https://doi.org/10.1016/j.neuron.2017.09.017,SWR High Band (Hz),checked_paper,Methods pp. 15-16; Results p. 7,papers/34_Yamamoto_2017.md
